label,v1,v2,v3,v4,v5,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v44,v45,v46,v47,v48,v50,v51,v52,v53,v55,v56,v57,v58,v59,v60,v61,v62,v63
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,31001.17,46891.64,77232.05,2.0980000000000003,0.951,0.291,0.546,61230.99,0.0,-100.0,1033372.29,1563054.43,2574401.69,2.0980000000000003,0.951,0.291,0.546,244923.97,-100.0,0.821,1.218,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,0.0,0.0,0,1.0,1,0.0,-100.0,-100.0,1.0,0.8,1.0,0.1,1.0,0.8,1.0,0.1
0,0,0.0,0.0,0,0,82.0,5,0,0,0,0,3,6,9,3,20388.35,29337.37,113803.39,-1.0,1.278,-0.417,-0.653,1664.03,3148.06,-0.471,679611.66,978179.62,3793713.62,-1.0,1.276,-0.417,-0.653,19248.34,0.529,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.0,4,1.0,1,-100.0,-100.0,-100.0,0.8,0.4,0.7000000000000001,0.3,0.8,0.3,0.8,0.5
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,4619.33,16693.89,30008.64,1.3730000000000002,-0.617,-0.332,0.254,6974.07,1658.75,3.204,405836.13,861700.21,2005661.38,-0.496,-0.11,0.043,-0.247,34531.3,4.204,0.009,112.368,0.0,-100.0,0.0,0.0,-100.0,0.0,0.024,3.709,0.0,4,0.94,2,0.88,0.0,31.0,0.8,0.8,0.9,0.8,0.9,0.7000000000000001,0.9,0.9
0,0,0.0,0.0,0,0,79.0,0,0,0,0,0,0,0,0,0,891604.98,1012141.33,3092000.52,0.628,6.397,6.638,-0.513,0.0,85469.85,-1.0,9920791.37,11408669.8,36260421.39,0.625,5.667999999999999,3.3280000000000003,-0.541,341879.39,0.0,0.778,-0.081,-0.74,-0.075,1.905,-180.262,-0.384,-100.0,0.09,0.001,0.001,3,0.5,2,0.0,0.0,96.8,1.0,0.6000000000000001,0.1,0.1,0.9,0.5,0.9,0.3
0,0,0.0,0.0,0,0,76.0,0,0,0,0,0,0,0,0,0,20857.87,44620.83,102122.04,-0.208,-0.122,-0.3,-0.2239999999999999,0.0,0.0,-100.0,705812.09,1508532.1,3455943.02,-0.207,-0.121,-0.302,-0.225,0.0,-100.0,1.0,-100.0,-100.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,-0.001,0.0,0,1.0,1,-100.0,-100.0,-100.0,0.9,0.5,0.1,0.1,0.9,0.5,0.3,0.1
0,0,0.0,0.0,0,0,87.0,0,0,0,1,0,0,3,8,0,108330.45,293204.22,527904.5,1.744,-0.414,5.034,0.249,5800.63,0.0,-100.0,3136726.65,6216209.26,11072254.52,0.069,0.019,4.795,0.28,23202.52,-100.0,0.133,7.491,0.0,-100.0,0.0,0.0,-100.0,0.0,0.021,-100.0,0.001,7,0.7,2,0.4,0.0,89.133,0.8,0.8,0.5,0.1,0.7000000000000001,0.8,0.5,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,3,8,17,3,0.0,10692.28,10692.28,-100.0,-1.0,-100.0,-100.0,0.0,0.0,-100.0,13148701.38,20465116.39,49983478.33,-1.0,0.797,-0.437,-0.307,0.0,-100.0,0.611,1.4169999999999998,-0.085,-0.04,0.527,1.235,0.057,2.048,-100.0,-100.0,0.0,12,1.0,1,0.0,0.0,46.133,0.6000000000000001,0.1,0.1,0.1,0.9,0.8,0.4,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,8997.33,9113.84,48703.69,73.729,76.22399999999999,-0.416,-0.77,3031.71,357.67,7.476,570732.76,1121188.77,2923556.32,0.077,0.037,-0.045,-0.3779999999999999,13557.5,8.476,0.642,1.4780000000000002,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,68.384,0.0,4,0.39,5,0.499,0.0,101.933,0.8,0.3,0.9,0.9,0.9,0.5,0.9,1.0
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,0,0,0,21442.7,41871.81,104343.52,-0.8,0.05,-0.474,-0.33,3105.71,931.64,2.334,714756.81,1395727.27,3478117.85,-0.8,0.05,-0.474,-0.33,16149.37,3.334,1.041,0.961,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.0,0.0,4,1.0,1,0.0,0.0,56.0,0.8,0.5,0.7000000000000001,0.7000000000000001,0.8,0.5,0.7000000000000001,0.8
0,0,0.0,0.0,0,0,85.0,3,0,0,0,0,0,0,3,0,2463.25,12456.26,21478.09,8.251,-0.754,9.251,0.381,0.0,0.0,-100.0,82108.53,415208.94,834337.11,8.251,-0.754,9.251,-0.009,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-1.0,-100.0,-100.0,-100.0,0.0,0,0.0,2,0.4,0.0,36.4,0.9,0.8,0.1,0.1,0.8,0.7000000000000001,0.4,0.1
0,3,1.23,0.2319999999999999,0,0,90.0,0,0,0,0,0,0,0,3,0,3872.08,12598.01,39903.49,-0.243,-0.556,-0.738,-0.539,0.0,0.0,-100.0,129069.39,419933.46,1330116.0,-0.243,-0.556,-0.738,-0.539,0.0,-100.0,0.8079999999999999,1.238,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.0,0.0,4,0.5,2,0.0,-100.0,-100.0,0.6000000000000001,0.4,0.1,0.1,0.6000000000000001,0.4,0.3,0.1
0,0,0.0,0.0,0,0,89.0,0,0,0,0,0,0,0,3,0,10345.0,25698.4,62418.39,-0.5379999999999999,-0.326,-0.602,-0.3,8913.99,12776.31,-0.302,344833.22,853279.82,2077279.82,-0.5379999999999999,-0.322,-0.602,-0.303,86761.21,0.698,0.878,1.068,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,0.0,0.0,4,1.0,1,0.0,-100.0,-100.0,1.0,0.7000000000000001,1.0,0.4,1.0,0.7000000000000001,1.0,0.7000000000000001
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,1,0,20198.04,24165.08,95110.78,17.7,4.091,-0.075,-0.659,160162.79,0.0,-100.0,19408233.74,37787999.65,83305836.16,-0.1689999999999999,0.0559999999999999,-0.04,-0.17,640651.15,-100.0,0.684,1.435,0.283,0.006,8.351,17.006,-100.0,41.79,0.003,-100.0,0.0,12,0.29,4,0.1009999999999999,0.0,31.2,0.6000000000000001,0.5,1.0,0.1,1.0,0.8,0.9,0.1
0,0,0.0,0.0,0,0,77.0,0,0,0,0,0,0,2,5,0,0.0,0.0,118463.92,-100.0,-100.0,-100.0,-1.0,0.0,75429.64,-1.0,377677.16,540333.0,4292786.89,-0.828,1.3219999999999998,0.7559999999999999,-0.856,301718.55,0.0,0.7240000000000001,-100.0,-0.174,-0.187,0.166,0.484,-0.913,0.48,0.0,-100.0,0.0,12,0.86,2,0.72,0.0,142.333,0.1,0.1,0.1,0.1,0.4,0.2,0.9,0.3
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,9410.0,16782.69,50018.35,14.484000000000002,0.276,-0.405,-0.495,0.0,0.0,-100.0,316453.12,852109.79,2263398.58,12.505999999999998,-0.409,-0.597,-0.396,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.03,-100.0,0.0,5,0.51,2,0.02,-100.0,-100.0,0.7000000000000001,0.5,0.1,0.1,0.8,0.5,0.3,0.1
0,0,0.0,0.0,0,0,86.0,0,0,0,0,0,0,0,0,0,351165.93,650657.03,1755246.24,-0.456,0.173,-0.037,-0.411,125772.06,187302.64,-0.3289999999999999,44025250.11,79542595.99,210286596.74,-0.255,0.24,-0.004,-0.392,1252298.79,0.6709999999999999,0.3989999999999999,1.229,0.0,-100.0,0.0,0.0,-1.0,0.0,0.003,-100.0,0.0,18,0.0,1,0.0,0.0,172.6,1.0,0.7000000000000001,1.0,0.4,1.0,0.8,1.0,0.7000000000000001
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,28466.9,32640.93,59883.74,81.611,5.82,0.71,0.198,7128.95,6742.05,0.057,948896.54,1088030.01,1996122.45,81.611,5.82,0.71,0.198,55483.97,1.057,0.917,0.47,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,0.0,0.0,4,0.5,2,0.0,0.0,101.867,0.8,0.7000000000000001,0.9,0.4,0.8,0.7000000000000001,0.9,0.6000000000000001
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,7896.54,18815.94,95926.0,0.048,-0.2769999999999999,-0.467,-0.7559999999999999,0.0,50594.81,-1.0,263217.87,627197.73,3197530.41,0.048,-0.2769999999999999,-0.467,-0.7559999999999999,202379.24,0.0,0.021,45.26,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,-0.0,0.0,4,1.0,1,0.0,0.0,36.767,0.8,0.3,0.1,0.1,0.8,0.2,1.0,0.4
0,0,0.0,0.0,0,0,90.0,0,0,0,1,0,1,2,2,1,114792.54,254360.02,474254.94,1.178,-0.178,1178.295,0.335,433828.42,112532.4,2.855,2894084.21,4663003.1,12571843.11,-0.317,0.636,890.953,-0.266,2185443.28,3.855,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.083,-100.0,0.001,4,0.0,1,0.0,0.0,61.667,1.0,0.9,1.0,0.8,0.9,0.8,1.0,1.0
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,1,2,0,11113.48,41239.56,132308.96,-0.386,-0.631,-0.669,-0.547,6384.54,3208.53,0.99,1181534.64,4504932.87,14143354.13,-0.375,-0.644,-0.665,-0.5329999999999999,38372.26,1.99,-9.331,-0.107,0.044,0.002,21.112,42.225,0.26,-100.0,0.009,-0.0,0.0,12,0.5,2,0.0,0.0,78.667,0.9,0.6000000000000001,0.9,0.6000000000000001,0.9,0.5,0.9,0.8
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,6429.24,12637.97,38489.11,4.711,0.036,-0.215,-0.511,1511.71,0.0,-100.0,214308.04,421265.47,1282969.38,4.711,0.036,-0.215,-0.511,6046.82,-100.0,0.0,0.999,-0.833,-3.318,0.181,0.373,-0.892,0.209,0.03,0.0,0.0,5,0.4,2,0.2,0.0,68.033,0.8,0.5,0.9,0.1,0.8,0.5,0.8,0.1
0,0,0.0,0.0,0,0,78.0,0,0,0,0,0,0,0,12,0,16548.42,30990.11,30990.11,0.074,0.146,-100.0,-100.0,3004.37,0.0,-100.0,551613.86,1033003.45,1033003.45,0.074,0.146,-100.0,-100.0,12017.48,-100.0,0.385,-100.0,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,0.0,0.0,4,1.0,1,0.0,0.0,46.1,0.9,0.1,0.8,0.1,0.9,0.1,0.8,0.1
0,0,0.0,0.0,2,1,90.0,0,0,0,0,0,0,2,2,0,582473.96,956298.73,8209669.1,0.027,0.5579999999999999,-0.639,-0.868,489243.26,337700.23,0.449,16351259.04,32068659.93,340816252.13,0.506,0.04,-0.7559999999999999,-0.8959999999999999,3307773.95,1.449,0.977,1.022,6.612,0.079,0.935,1.875,-0.022,1.207,-100.0,-100.0,0.001,9,0.19,3,0.629,1.0,7.767,0.8,0.3,1.0,0.6000000000000001,0.8,0.3,1.0,0.9
0,0,0.0,0.0,0,0,83.0,0,0,0,0,0,0,0,0,0,11049.89,21359.89,79238.99,0.106,0.072,-0.579,-0.631,3829.54,1848.11,1.072,368329.73,711996.29,2641290.79,0.106,0.072,-0.579,-0.631,22710.61,2.072,1.025,0.975,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,0.0,0.0,0,1.0,1,0.0,0.0,52.867,1.0,0.4,1.0,0.7000000000000001,1.0,0.4,1.0,0.9
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,2,7,0,29681.1,103925.03,142063.71,-0.066,-0.6,1.599,1.725,54390.27,0.0,-100.0,6136606.63,13530368.36,16593511.68,0.156,-0.17,4.362,3.417,217561.08,-100.0,0.955,0.033,0.0,-100.0,0.0,0.0,-100.0,0.0,0.006,-100.0,0.0,12,1.0,1,0.0,0.0,35.033,0.8,0.9,0.9,0.1,0.9,1.0,0.8,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,87989.63,91630.3,399403.69,4.24,23.169,3.395,-0.7020000000000001,0.0,224532.23,-1.0,2031827.38,3692402.01,11218936.27,2.125,0.2239999999999999,-0.008,-0.509,898128.91,0.0,0.795,1.096,-0.155,-0.298,0.1119999999999999,0.253,-0.954,0.1969999999999999,0.025,-100.0,0.001,8,0.99,2,0.98,0.0,98.2,0.6000000000000001,0.4,0.1,0.1,0.6000000000000001,0.5,0.9,0.3
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,1,0,172739.01,380205.58,981045.27,-0.49,-0.1669999999999999,-0.355,-0.367,114508.4,70214.53,0.631,17926004.98,37127490.17,83604586.64,-0.134,-0.066,-0.15,-0.201,738891.71,1.631,0.981,0.7879999999999999,0.0,-100.0,0.0,0.0,-100.0,0.0,0.011,0.6970000000000001,0.0,12,0.6,2,0.2,0.0,67.967,1.0,0.8,1.0,0.6000000000000001,1.0,0.9,1.0,0.8
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,1,1,0,3866.43,19427.7,27488.52,-0.182,-0.752,-0.204,1.41,6933.81,681.16,9.179,2782323.58,6525930.06,14466143.99,0.207,-0.257,-0.422,-0.178,30459.88,10.179,0.903,1.077,-0.063,-0.001,2.6830000000000003,6.316,4.123,4.449,0.0,-100.0,0.0,12,0.1,3,0.51,-100.0,-100.0,0.7000000000000001,1.0,0.8,1.0,0.9,0.8,0.7000000000000001,1.0
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,3,3,0,24481.17,31706.11,62917.12,-0.432,2.388,0.317,0.016,3838.15,511.43,6.505,816039.19,1056870.51,2097238.27,-0.432,2.388,0.317,0.016,17398.3,7.505,0.971,1.03,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.0,0.0,5,0.51,2,0.02,-100.0,-100.0,0.9,0.7000000000000001,0.9,0.9,0.9,0.7000000000000001,0.9,1.0
0,1,108.8,0.589,0,0,78.0,5,3,2,2,2,0,0,4,0,377.72,11807.06,43865.33,-100.0,-0.966,-0.952,-0.632,0.0,0.0,-100.0,13251.01,668002.19,912524.78,-100.0,-0.965,-0.855,1.732,0.0,-100.0,0.004,235.835,-0.003,-0.238,0.0069999999999999,0.0139999999999999,-0.962,-100.0,-100.0,-100.0,0.0,12,0.6,2,0.2,0.0,28.9,0.8,0.5,0.1,0.1,0.7000000000000001,1.0,0.5,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,6989.79,13162.07,43288.93,-0.283,0.132,-0.226,-0.563,0.0,0.0,-100.0,359944.83,700593.59,2087347.06,-0.249,0.057,-0.37,-0.495,0.0,-100.0,9.511,0.105,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.019,-0.369,0.0,5,0.5,2,0.0,0.0,84.23299999999999,0.9,0.4,0.1,0.1,0.9,0.4,0.4,0.1
0,0,0.0,0.0,0,0,85.0,0,0,0,0,0,0,0,0,0,70483.79,135673.14,335674.76,-0.071,0.081,-0.143,-0.322,0.0,0.0,-100.0,2349459.83,4522437.99,11189158.43,-0.071,0.081,-0.143,-0.322,0.0,-100.0,0.0,2.387,0.025,0.078,0.157,0.321,-0.655,32.352,0.03,-0.0,0.0,4,0.85,3,1.098,0.0,100.033,1.0,0.7000000000000001,0.1,0.1,1.0,0.6000000000000001,0.4,0.1
0,0,0.0,0.0,0,0,90.0,1,0,0,0,0,0,0,0,0,17910.89,41428.14,90331.05,1.941,-0.238,-0.089,-0.153,25393.28,17683.35,0.436,597029.7,1380938.19,3011035.28,1.941,-0.238,-0.089,-0.153,172306.52,1.436,0.88,0.7709999999999999,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,0.0,0.0,4,1.0,1,0.0,-100.0,-100.0,1.0,0.7000000000000001,1.0,0.6000000000000001,1.0,0.7000000000000001,1.0,0.9
0,0,0.0,0.0,4,4,90.0,0,0,0,0,0,0,1,1,0,161937.3,284764.92,489525.67,-0.179,0.318,0.512,0.391,1943.77,1966.92,-0.012,8995272.21,15505095.11,26408229.56,-0.075,0.382,0.5920000000000001,0.422,15642.76,0.988,0.617,1.445,0.004,-0.017,1.82,4.183,1.03,5.992000000000001,0.017,-0.095,0.0,12,0.6,2,0.2,0.0,181.133,0.9,0.8,0.7000000000000001,0.4,0.9,0.9,0.7000000000000001,0.7000000000000001
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,0,0,0,42655.26,73023.62,158825.52,0.078,0.405,0.003,-0.149,4210.0,750.18,4.612,1421842.0,2434120.66,5294183.76,0.078,0.405,0.003,-0.149,19840.71,5.612,1.001,0.999,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,0.0,0.0,4,1.0,1,-100.0,0.0,27.033,1.0,0.7000000000000001,0.9,0.9,1.0,0.7000000000000001,0.9,1.0
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,1,3,3,1,94828.88,182284.1,300716.63,-1.0,0.084,0.129,0.539,28818.81,6402.46,3.5010000000000003,1720246.53,4566291.73,11296682.09,-0.439,-0.396,-0.501,-0.322,140885.09,4.501,1.069,0.924,-0.244,0.013,0.971,1.964,1.122,1.507,-100.0,-100.0,0.002,9,-100.0,2,-100.0,0.0,57.567,0.6000000000000001,0.9,0.7000000000000001,0.8,0.5,0.7000000000000001,0.7000000000000001,0.9
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,2,7,14,1,51263.35,64796.39,194920.85,0.066,2.7880000000000003,0.251,-0.502,2709.95,2350.83,0.153,702539.97,873028.48,2085622.48,0.7829999999999999,3.1210000000000004,0.342,-0.28,20243.1,1.153,0.0,0.528,-0.032,-100.0,0.0,0.0,-1.0,0.0,0.046,-0.506,0.002,7,1.0,1,0.0,-100.0,-100.0,0.7000000000000001,0.6000000000000001,0.7000000000000001,0.5,0.5,0.7000000000000001,0.7000000000000001,0.6000000000000001
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,1,1,0,685550.17,1006102.91,2724323.45,0.03,1.139,0.132,-0.414,411764.3,223035.95,0.846,12723805.45,21078080.78,58928964.24,0.366,0.523,-0.192,-0.4429999999999999,2539200.98,1.846,0.3879999999999999,1.582,0.286,0.032,1.643,5.438,0.479,4.496,0.051,-100.0,0.0,9,0.1,4,0.346,0.0,189.7,0.9,0.8,0.9,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.9,0.8
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,13432.92,23632.18,49382.74,0.174,0.317,-0.185,-0.0819999999999999,3729.77,0.0,-100.0,447764.3,787739.59,1646091.08,0.174,0.317,-0.185,-0.0819999999999999,14919.08,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.03,0.0,0.0,0,0.6,2,0.2,-100.0,-100.0,0.9,0.7000000000000001,0.9,0.1,0.9,0.7000000000000001,0.9,0.1
0,0,0.0,0.0,0,0,82.0,0,0,0,0,0,0,0,3,0,17524.75,33500.47,48937.36,-0.033,0.0969999999999999,0.4679999999999999,1.17,4029.25,860.42,3.683,584158.41,1116682.69,2000177.84,-0.033,0.0969999999999999,0.4679999999999999,0.264,19558.68,4.683,0.847,1.181,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.0,0.0,0,0.6,2,0.2,-100.0,-100.0,1.0,0.9,1.0,0.9,1.0,0.8,0.9,0.9
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,1,1,0,166330.88,261102.66,841227.83,-0.084,0.755,-0.476,-0.55,211129.15,107388.22,0.966,6098021.46,9495884.04,31981638.57,0.461,0.795,-0.3879999999999999,-0.578,1274069.48,1.966,0.395,2.53,0.196,0.031,2.116,4.249,0.047,6.625,0.015,-0.5760000000000001,0.0,9,0.487,4,0.95,0.0,203.4,0.9,0.5,1.0,0.6000000000000001,0.9,0.5,1.0,0.8
0,0,0.0,0.0,0,0,70.0,0,0,0,0,0,0,3,3,0,111962.74,119826.82,153676.55,-0.993,13.237,3.694,2.54,0.0,3750.0,-1.0,3732091.59,3994227.52,5122551.91,-0.993,13.237,3.694,2.54,15000.0,0.0,0.335,2.988,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.0,0.0,4,0.15,4,0.607,1.0,6.433,1.0,0.9,0.1,0.1,1.0,0.9,0.8,0.4
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,1,1,0,4526.47,7157.63,20434.02,-0.106,0.72,-0.04,-0.461,0.0,0.0,-100.0,1151442.44,1805911.44,5072485.53,-0.001,0.759,-0.2319999999999999,-0.447,0.0,-100.0,0.001,1198.1,-0.018,-0.004,2.121,4.243,-0.051,-100.0,0.0,-100.0,0.0,10,0.0,1,0.0,0.0,27.533,0.6000000000000001,0.7000000000000001,0.1,0.1,0.7000000000000001,0.7000000000000001,0.4,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,206238.58,541340.47,1412556.16,3.4530000000000003,-0.385,-0.207,-0.379,109835.27,134749.13,-0.185,3725587.87,9750933.82,26148409.45,2.567,-0.382,-0.256,-0.405,978337.57,0.815,1.118,0.845,-2.174,0.0579999999999999,3.412,7.411,101.852,6.773,0.057,0.128,0.0,2,1.0,1,-100.0,0.0,14.533,1.0,0.7000000000000001,0.9,0.3,0.9,0.6000000000000001,1.0,0.6000000000000001
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,6,0,13956.0,25968.0,40368.0,-0.253,0.162,0.789,0.8029999999999999,0.0,0.0,-100.0,465200.0,865600.0,1345600.0,-0.253,0.162,0.789,0.8029999999999999,0.0,-100.0,0.0,-100.0,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,0.0,0.0,4,0.0,2,0.0,0.0,19.6,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
0,0,0.0,0.0,0,0,81.0,0,0,0,0,0,1,2,3,1,222128.36,684689.98,1502115.42,-0.941,-0.52,-0.02,-0.162,139987.06,180898.18,-0.226,19294615.68,41627778.88,122053320.12,-0.929,-0.136,-0.504,-0.482,1283540.94,0.774,0.875,1.119,0.0,-100.0,0.0,0.0,-100.0,0.0,0.03,-0.413,0.0,10,0.0,1,0.0,0.0,24.033,0.7000000000000001,0.8,0.7000000000000001,0.5,0.8,0.6000000000000001,0.7000000000000001,0.5
0,0,0.0,0.0,0,0,72.0,0,0,0,0,0,0,0,6,0,20904.63,107587.28,191609.4,-0.745,-0.759,-100.0,0.28,17502.71,6562.88,1.6669999999999998,696820.79,3586242.5,6386979.72,-0.745,-0.759,-100.0,0.28,96262.38,2.667,0.5770000000000001,1.734,0.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,0.0,0.0,4,0.5,3,0.374,0.0,115.7,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,0.7000000000000001,1.0,0.8
0,0,0.0,0.0,0,0,78.0,0,0,0,0,0,0,0,0,0,3728.16,6285.09,21592.23,0.0,0.4579999999999999,-0.385,-0.589,0.0,0.0,-100.0,317603.79,578215.43,1445140.92,-0.206,0.2189999999999999,-0.4039999999999999,-0.3329999999999999,0.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,0.013,0.26,0.0,4,1.0,1,0.0,0.0,58.4,0.7000000000000001,0.4,0.1,0.1,0.9,0.6000000000000001,0.4,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,6,6,12,6,0.0,113939.33,173473.09,-100.0,-1.0,-1.0,0.914,2271.83,0.0,-100.0,0.0,3797977.54,5782435.78,-100.0,-1.0,-1.0,0.914,9087.31,-100.0,0.777,1.288,-0.0,-100.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,0.0,2,1.0,1,0.0,0.0,43.3,1.0,0.9,0.9,0.1,1.0,0.9,0.9,0.1
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,0,3,0,8934.98,20737.43,36215.09,25.824,-0.243,-0.046,0.34,1977.76,4918.65,-0.598,297832.59,691247.45,1207169.85,25.825,-0.243,-0.046,0.34,27585.61,0.402,0.304,3.286,0.0,-100.0,0.0,0.0,-100.0,-100.0,-100.0,-100.0,0.0,4,0.6,2,0.2,-100.0,-100.0,0.7000000000000001,0.7000000000000001,0.8,0.3,0.7000000000000001,0.7000000000000001,0.9,0.5
0,0,0.0,0.0,0,0,81.0,0,0,0,0,0,0,0,0,0,96225.44,380109.27,1901001.39,-0.926,-0.6609999999999999,-0.89,-0.75,81002.35,1031463.77,-0.921,10443583.67,21546659.05,61160475.41,0.214,-0.059,-0.4379999999999999,-0.456,4449864.46,0.079,0.492,2.031,-0.003,-0.016,0.635,2.298,-0.185,1.665,0.001,-0.977,0.0,8,0.0,2,0.0,1.0,5.2,0.9,0.4,0.9,0.2,1.0,0.6000000000000001,1.0,0.4
0,0,0.0,0.0,0,0,90.0,0,0,0,0,0,0,1,1,0,8007.74,10924.06,36109.15,-0.7440000000000001,1.746,-0.3929999999999999,-0.5660000000000001,9237.53,12390.04,-0.254,574862.9,1420188.6,4787696.13,-0.078,-0.32,-0.561,-0.578,86510.29,0.746,0.0,1.44,-0.012,-0.06,0.099,0.198,0.255,0.251,0.0,-100.0,0.0,9,0.5,2,0.0,-100.0,-100.0,0.7000000000000001,0.6000000000000001,0.8,0.3,0.7000000000000001,0.5,0.8,0.5
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,3,3,6,3,2715.49,14577.63,17624.53,-100.0,-0.7709999999999999,0.925,3.784,0.0,0.0,-100.0,90516.2,441810.06,543373.14,-100.0,-0.742,0.925,3.35,0.0,-100.0,1.0,1.0,-100.0,-100.0,0.0,0.0,-100.0,-100.0,0.03,-100.0,0.0,3,1.0,1,0.0,-100.0,-100.0,0.6000000000000001,0.9,0.1,0.1,0.6000000000000001,0.9,0.4,0.1
0,0,0.0,0.0,0,0,81.0,0,0,0,0,0,5,11,15,4,405.4,405.4,576.82,-1.0,-100.0,-100.0,1.365,0.0,0.0,-100.0,504424.79,504424.79,4621732.05,-1.0,-100.0,1.837,-0.877,0.0,-100.0,1.334,0.357,0.359,-0.09,0.217,1.33,-0.379,1.192,-100.0,-100.0,0.0,12,0.6,3,0.616,0.0,61.167,0.3,1.0,0.1,0.1,0.3,0.1,0.4,0.1
0,3,29.24,0.125,3,6,90.0,0,0,0,0,0,0,0,0,0,71.28,9229.87,26391.04,-0.286,-0.992,-0.99,-0.462,5686.88,0.0,-100.0,182677.22,553141.83,1198578.81,0.072,-0.507,-0.413,-0.143,22747.52,-100.0,1.341,0.746,-0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-0.3339999999999999,0.0,4,0.6,2,0.2,0.0,41.567,0.8,0.5,0.9,0.1,0.8,0.7000000000000001,0.9,0.1
0,0,0.0,0.0,0,0,87.0,0,0,0,0,0,0,1,2,0,34775.6,53402.77,118859.9,0.032,0.867,0.062,-0.184,6894.49,0.0,-100.0,1901285.44,3121256.05,5324417.64,0.302,0.5579999999999999,0.205,0.417,27577.95,-100.0,0.964,0.866,0.0,-100.0,0.0,0.0,-100.0,0.0,0.017,0.228,0.0,12,0.62,3,0.609,0.0,26.833,0.7000000000000001,0.7000000000000001,0.7000000000000001,0.1,0.7000000000000001,0.9,0.7000000000000001,0.1
